End Station Id,End Station Longitude,End Station Latitude,zip_codes,Total Population,Percent Female,Percent Male,Percent Bachelors Holders,Percent In Poverty
3367,-73.95249933,40.7922553,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3379,-73.94755757,40.7903051,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3387,-73.94945003,40.7934337,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3390,-73.9432083,40.79329668,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3391,-73.93956237,40.7892529,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3400,-73.94782145,40.7961535,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3424,-73.945993,40.791976,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3425,-73.94370784,40.7892105,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3490,-73.937261,40.796879,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3494,-73.9423,40.797911,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3495,-73.9362541,40.7945663,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3496,-73.9383,40.7923272,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3497,-73.9333349,40.7949879,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3500,-73.944846,40.7989445,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3502,-73.9441232,40.7954121,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3551,-73.941606,40.795508,10029,83827,51.82578406,44.33177854,8.706025505,26.22066876
3374,-73.955613,40.799484,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3509,-73.9500739,40.8011939,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3511,-73.9532423,40.802535,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3520,-73.951475,40.804372,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3521,-73.9523,40.7987859,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3534,-73.954692,40.805159,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3553,-73.957145,40.801694,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3628,-73.9490782,40.8025566,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3630,-73.9559308,40.8038654,10026,33350,51.1844078,45.1874063,15.57121439,25.76611694
3426,-74.06860113,40.70965083,7304,43751,50.65255651,45.94866403,13.85339764,19.22013211
3477,-74.01062787,40.65539977,11232,29818,44.11764706,52.28385539,9.55798511,22.70105306
3478,-74.00870204,40.65708867,11232,29818,44.11764706,52.28385539,9.55798511,22.70105306
3491,-73.93504,40.79747,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3492,-73.9419949,40.8005385,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3493,-73.9389152,40.799139,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3498,-73.9311847,40.7974772,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3499,-73.9349,40.8006721,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3501,-73.9442507,40.8014866,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3503,-73.942954,40.80295,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3504,-73.9379,40.8029263,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3505,-73.936322,40.805726,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3506,-73.9398167,40.8013066,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3507,-73.9396861,40.8045555,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3527,-73.941747,40.80698,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3535,-73.945925,40.804038,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3622,-73.939182,40.80756,10035,34950,47.6795422,47.65379113,9.135908441,37.79971388
3508,-73.953149,40.809725,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3510,-73.949373,40.8078316,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3518,-73.9452087,40.808442,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3529,-73.9430681,40.8107922,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3531,-73.9492286,40.8125511,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3533,-73.9518776,40.8114323,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3536,-73.9641,40.8082,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3539,-73.9607082,40.8067581,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3540,-73.9551508,40.81,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3541,-73.956461,40.813358,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3542,-73.9596214,40.8086249,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3543,-73.95736456,40.81028506,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3545,-73.9612547,40.8120562,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3547,-73.9590255,40.8143256,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3623,-73.9634,40.8109494,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3629,-73.94776493,40.80949535,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3649,-73.95324737,40.81439444,10027,64805,51.401898,42.69732274,11.27536456,23.26363707
3512,-73.9337894,40.7747175,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3513,-73.923706,40.774645,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3514,-73.927631,40.7767,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3515,-73.918544,40.774591,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3516,-73.9184057,40.7699176,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3517,-73.9170074,40.7711528,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3523,-73.916142,40.7729,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3524,-73.9225403,40.7774552,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3609,-73.9354504,40.7692475,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3610,-73.934171,40.770845,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3612,-73.9286078,40.7703743,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3614,-73.9249574,40.768692,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3619,-73.9246145,40.7713615,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3621,-73.9309134,40.7739825,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3721,-73.92093346,40.76754878,11102,37881,48.3989335,48.1455083,19.69588976,16.02650405
3522,-73.9120938,40.7701477,11105,36869,49.32870433,47.37584421,20.05478858,13.12484743
3525,-73.9153175,40.776165,11105,36869,49.32870433,47.37584421,20.05478858,13.12484743
3526,-73.9125551,40.7747878,11105,36869,49.32870433,47.37584421,20.05478858,13.12484743
3528,-73.9077436,40.7713937,11105,36869,49.32870433,47.37584421,20.05478858,13.12484743
3530,-73.9145645,40.7787185,11105,36869,49.32870433,47.37584421,20.05478858,13.12484743
3532,-73.9183302,40.78145,11105,36869,49.32870433,47.37584421,20.05478858,13.12484743
3563,-73.932719,40.757186,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3564,-73.9362726,40.7601853,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3565,-73.9411265,40.7614376,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3566,-73.9321455,40.7596276,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3567,-73.9391141,40.7627442,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3568,-73.9262231,40.7569332,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3573,-73.9242751,40.7580583,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3575,-73.930562,40.76108,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3577,-73.9342862,40.7628138,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3586,-73.9364848,40.7638753,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3588,-73.9373554,40.7671863,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3589,-73.9347774,40.7668,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3591,-73.930819,40.7659,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3592,-73.9286471,40.7633589,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3593,-73.925921,40.761584,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3595,-73.9222427,40.760339,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3602,-73.920827,40.763154,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3603,-73.9240312,40.7647,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3605,-73.9265474,40.7658346,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3607,-73.9322662,40.7682,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3646,-73.9398551,40.76315482,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3745,-73.92957486,40.75651273,11106,43490,49.43895148,47.10048287,17.80409289,20.57944355
3584,-73.9576801,40.6707767,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3585,-73.9554162,40.6691783,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3587,-73.9618148,40.6686744,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3590,-73.9588,40.6679411,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3596,-73.9574686,40.6642406,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3599,-73.9605695,40.66314,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3601,-73.9569115,40.6627059,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3604,-73.9538746,40.6630619,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3661,-73.96055639,40.66643931,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3803,-73.956934,40.665816,11225,62507,53.15404675,43.01438239,11.37472603,21.15603052
3597,-73.9166368,40.7577284,11103,36715,47.99945526,48.66131009,20.85795996,13.49584638
3598,-73.9142678,40.7595701,11103,36715,47.99945526,48.66131009,20.85795996,13.49584638
3616,-73.9136695,40.7656251,11103,36715,47.99945526,48.66131009,20.85795996,13.49584638
3617,-73.9169858,40.7671,11103,36715,47.99945526,48.66131009,20.85795996,13.49584638
3662,-73.91691685,40.7612939,11103,36715,47.99945526,48.66131009,20.85795996,13.49584638
3691,-73.91065121,40.76408932,11103,36715,47.99945526,48.66131009,20.85795996,13.49584638
3680,-73.98025185,40.75412081,10175,,,,,
3759,-73.92535,40.70538,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3760,-73.92153,40.705614,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3763,-73.923711,40.707165,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3773,-73.92976,40.70539,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3774,-73.92836,40.704425,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3775,-73.923769,40.702013,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3777,-73.923044,40.699304,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3778,-73.92095,40.7027,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3779,-73.919911,40.704876,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
3781,-73.918877,40.698568,11237,50939,46.19250476,50.32097214,6.753175367,28.23769607
